,Index Number,Name,Address,Project Status,Occupancy Year,Operator,Clientele - Families,Clientele - Seniors,Clientele - Other,Design - Accessible 1BR,Design - Accessible 2BR,Design - Accessible 3BR,Design - Accessible 4BR,Design - Accessible Studio,Design - Accessible Room,Design - Adaptable 1BR,Design - Adaptable 2BR,Design - Adaptable 3BR,Design - Adaptable 4BR,Design - Standard 1BR,Design - Standard 2BR,Design - Standard 3BR,Design - Standard 4BR,Design - Standard Studio,Design - Standard Room,URL,Geom,Local Area,Adaptable,Accessible,Standard
177,830,Belcourt Residence,947 E Hastings St,Completed,2018,Lookout Housing and Health Society,17,0,53,0,0,0,0,0,0,0,0,0,0,30,17,0,0,24,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=830,POINT (-123.08403266 49.28133997),Strathcona,0,0,71
178,832,1636 Clark and 1321 - 1395 E 1st Ave,1636 Clark Dr,Under Construction,,S.U.C.C.E.S.S.,39,0,58,0,4,4,0,3,0,0,0,0,0,45,34,5,0,13,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=832,POINT (-123.07634909 49.26993257),Grandview-Woodland,0,11,97
179,833,1040-1080 Barclay,1040-1080 Barclay St,Approved,,Unknown,47,0,42,0,0,0,0,0,0,0,0,0,0,24,29,18,0,18,0,,POINT (-123.1268872 49.28278154),West End,0,0,89
180,844,Sarah Ross House,4480 Kaslo St,Completed,2018,Atira Property Management Inc.,0,0,52,0,0,0,0,6,0,0,0,0,0,0,0,0,0,46,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=844,POINT (-123.04676468 49.24496553),Renfrew-Collingwood,0,6,46
181,846,New Beginnings,5077 and 5095 Heather St,Completed,2019,Lu'Ma Native Housing Society,0,0,98,0,0,0,0,12,0,0,0,0,0,0,0,0,0,86,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=846,POINT (-123.12185811 49.24025538),South Cambie,0,12,86
182,855,1406-1410 E King Edward Ave,1406-1410 E King Edward Ave,Approved,,BC Indigenous Housing Society,0,0,109,0,0,0,0,0,0,98,0,0,0,0,0,0,0,109,0,,POINT (-123.07577498 49.24827208),Kensington-Cedar Cottage,98,0,109
183,861,Nora Hendrix Place,258 Union St,Completed,2019,Atira Property Management Inc.,0,0,52,0,0,0,0,6,0,0,0,0,0,0,0,0,0,46,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=861,POINT (-123.09935941 49.27751701),Strathcona,0,6,46
184,863,Women & Families Centre (The Sanctuary),616 E Cordova St,Completed,2022,Union Gospel Mission,24,0,39,9,3,0,0,4,0,0,0,0,0,9,12,9,0,26,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=863,POINT (-123.09098604 49.2818717),Strathcona,0,16,56
185,864,Plaza of Nations - Phase 1 (Block A),750 - 772 Pacific Blvd,Approved,,Unknown,90,0,90,0,0,0,0,0,0,0,0,0,0,19,67,23,0,71,0,,POINT (-123.10926942 49.27433899),Downtown,0,0,180
186,870,Magnolo Manor,2675 Alder St,Completed,2006,Brightside Community Homes Foundation,0,17,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=870,POINT (-123.13167191 49.2618478),Fairview,0,0,17
187,874,Arbutus Court,2085 W 5th Ave,Completed,2005,Brightside Community Homes Foundation,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=874,POINT (-123.15231287 49.26752135),Kitsilano,0,0,21
188,877,The American Hotel,928 Main Street,Completed,2020,BC Housing,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=877,POINT (-123.09947676 49.27628169),Strathcona,0,0,38
189,880,Heather Place Building A,733 W 14th Ave,Completed,2020,Metro Vancouver Housing Corporation,36,0,31,0,0,0,0,0,0,0,0,0,0,21,23,13,0,10,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=880,POINT (-123.12117113 49.25887258),Fairview,0,0,67
190,886,Ashley Mar Co-op,8460 Ash St & 8495 Cambie St,Under Construction,,Unknown,75,0,50,0,0,0,0,0,0,0,0,0,0,44,45,28,2,6,0,,POINT (-123.11850904 49.20851404),Marpole,0,0,125
191,888,150 E 36th Ave (Little Mountain),150 E 36th Ave,Under Construction,,Unknown,36,0,12,1,1,1,0,0,0,0,0,0,0,7,15,11,0,12,0,,,Other,0,3,45
192,893,480 Broughton St,480 Broughton St,Under Construction,,Unknown,35,0,25,1,1,0,0,1,0,0,0,0,0,18,24,11,0,7,0,,POINT (-123.12518254 49.29006102),Downtown,0,3,60
193,895,The Hawthorne,8725 French St,Completed,2024,Brightside Community Homes Foundation,24,76,0,0,0,0,0,0,0,0,0,0,0,47,14,10,0,29,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=895,POINT (-123.13964152 49.20669703),Marpole,0,0,100
194,897,Timbre & Harmony,1425 & 1451 E 12th Ave,Completed,2024,Brightside Community Homes Foundation,0,157,0,23,0,0,0,0,0,0,0,0,0,35,0,0,0,99,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=897,POINT (-123.07489881 49.25989171),Kensington-Cedar Cottage,0,23,134
195,902,Álewem,1580 Vernon Drive,Completed,2021,Community Builders Group,0,0,98,0,0,0,0,12,0,0,0,0,0,0,0,0,0,86,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=902,POINT (-123.07812141 49.27036968),Strathcona,0,12,86
196,907,The Lark,103 E Hastings St,Completed,2021,PHS Community Services Society,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=907,POINT (-123.10184433 49.28168053),Downtown,0,0,8
197,909,Burns Block,18 W Hastings St,Completed,2021,Atira Women’s Resource Society,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=909,POINT (-123.10520873 49.28140831),Downtown,0,0,30
198,910,1012 Main,1012 Main St,Completed,2021,BC Housing,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=910,POINT (-123.09952168 49.27545949),Strathcona,0,0,31
199,911,Burnham Place,205 Kingsway,Completed,2021,Coast Mental Health,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=911,POINT (-123.09796745 49.26178772),Mount Pleasant,0,0,68
200,914,The Patricia,403 E Hastings St,Completed,2021,Atira Property Management Inc.,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=914,POINT (-123.09499268 49.28154319),Strathcona,0,0,145
201,915,Keefer Lodge,558 Keefer St,Completed,2020,Lookout Housing and Health Society,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=915,POINT (-123.09220455 49.2790753),Strathcona,0,0,15
202,927,Samuel Tower + The Cohen Block,8-36 West Cordova St,Proposed,,BC Indigenous Housing Society,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,75,0,,POINT (-123.1053223 49.28236754),Downtown,0,0,108
203,930,,2518-2540 Grandview Hwy S,Approved,,Community Builders Group,0,0,64,0,0,0,0,4,0,0,0,0,0,0,0,0,0,64,0,,POINT (-123.05428665 49.25722967),Renfrew-Collingwood,0,4,64
204,931,,1925 SE Marine Dr,Under Construction,,Kettle Society,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=931,,Other,0,0,72
205,932,Chelsea Marine (Building 1),95 SW Marine Dr,Completed,2022,New Chelsea Society,25,0,23,2,0,0,0,0,0,0,0,0,0,23,15,10,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=932,POINT (-123.10844101 49.21273011),Marpole,0,2,48
206,943,Alma Blackwell,1656 Adanac St,Under Construction,,Entre Nous Femmes Housing Society,49,0,48,10,0,0,0,0,0,0,0,0,0,42,33,14,2,6,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=943,POINT (-123.0715201 49.27732861),Grandview-Woodland,0,10,97
207,949,,528 Powell St,Under Construction,,Lookout Housing and Health Society,19,0,95,0,0,0,0,0,0,0,0,0,0,21,9,10,0,74,0,,POINT (-123.09249245 49.2828015),Strathcona,0,0,114
208,954,Tawow,303 Columbia St,Completed,,Atira Property Management Inc.,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=954,POINT (-123.1025442 49.28207009),Downtown,0,0,78
209,955,Creekside Students Residences,796 Main St,Completed,,Hogan's Alley Society,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=955,POINT (-123.09933634 49.27790004),Strathcona,0,0,27
210,956,Abbott Mansion,84 W Hastings St,Completed,1999,Central City Foundation,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=956,POINT (-123.10713559 49.2816849),Downtown,0,0,70
211,968,Cosmopolitan Hotel,29 W Hastings St,Completed,2003,Central City Foundation,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=968,POINT (-123.10560541 49.28199128),Downtown,0,0,42
212,969,,8427-8482 Cambie St,Proposed,,Unknown,28,0,27,0,0,0,0,0,4,0,0,0,0,18,22,6,0,9,0,,POINT (-123.11770046 49.20908476),Marpole,0,4,55
213,983,Chalmers Lodge,1450 W 12th Ave,Completed,2024,Connective Supportive Society,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=983,POINT (-123.1374842 49.26048852),Fairview,0,0,114
214,985,Camelot Apartments,8820 Cartier St,Completed,2024,Lookout Housing and Health Society,6,0,18,0,0,0,0,0,0,0,0,0,0,18,5,1,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=985,POINT (-123.13735164 49.20557857),Marpole,0,0,24
215,987,Glory Hotel,204 Carrall St,Completed,2024,BC Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=987,POINT (-123.10393424 49.28298921),Downtown,0,0,41
216,990,Colonial Residence,122 Water St,Completed,2014,Atira Property Management Inc.,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=990,POINT (-123.10703834 49.28369274),Downtown,0,0,140
217,992,"Flint Hotel (""the Flint Hotel"")",1516 Powell St,Completed,2014,Atira Property Management Inc.,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=992,POINT (-123.07335302 49.28298396),Grandview-Woodland,0,0,101
218,994,Empress Rooms,362 Alexander St,Completed,2013,Atira Women’s Resource Society,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=994,POINT (-123.09569679 49.28375815),Strathcona,0,0,32
219,995,Sisele Housing,485 Dunlevy Ave,Completed,1984,Atira Women’s Resource Society,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=995,POINT (-123.09570768 49.28056884),Strathcona,0,0,32
220,2,Marina Co-op,1590 W 1st Ave,Completed,1983,Marina Co-op Housing Association,51,0,12,2,2,0,0,0,0,0,0,0,0,10,34,15,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=2,POINT (-123.14070438 49.2708485),Fairview,0,4,59
221,3,Inti Co-op,1675 Cypress St,Completed,1986,Inti Co-op Housing Association,14,0,6,2,2,0,0,0,0,0,0,0,0,4,4,6,2,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=3,POINT (-123.14820598 49.27095637),Kitsilano,0,4,16
222,5,Sam Greer Place Co-op,1714 Maple St,Completed,1977,Sam Greer Place Co-op Housing Association,7,0,8,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=5,POINT (-123.14995826 49.27046454),Kitsilano,0,0,15
223,10,Woodcroft,1880 W 2nd Ave,Completed,1975,BC Housing,0,31,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,21,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=10,POINT (-123.1475091 49.26956174),Kitsilano,0,3,28
224,11,Community Alternatives Co-op,1937 W 2nd Ave,Completed,1979,Community Alternatives Co-op Housing Association,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=11,POINT (-123.14884018 49.27007463),Kitsilano,0,0,9
225,14,Paloma Co-op,1580 E 3rd Ave,Completed,1985,Paloma Co-op Housing Association,32,0,12,2,0,0,0,0,0,0,0,0,0,10,22,10,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=14,POINT (-123.07135058 49.26754704),Grandview-Woodland,0,2,42
226,15,Coastview Apartments,1650 E 3rd Ave,Completed,1980,Coast Mental Health,0,0,33,1,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=15,POINT (-123.07052101 49.26754083),Grandview-Woodland,0,1,32
227,16,Moreland Kennedy House,2495 W 3rd Ave,Completed,1974,Brightside Community Homes Foundation,0,30,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=16,POINT (-123.16187563 49.26939934),Kitsilano,0,0,31
228,21,Sunrise Co-op,1528 E 5th Ave,Completed,1987,Sunrise Co-op Housing Association,31,0,8,0,2,0,0,0,0,0,0,0,0,8,16,13,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=21,POINT (-123.07335792 49.26575239),Grandview-Woodland,0,2,37
229,22,Rising Star Co-op,1556 E 5th Ave,Completed,1986,Rising Star Co-op Housing Association,24,0,9,0,2,0,0,0,0,0,0,0,0,9,13,9,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=22,POINT (-123.0721715 49.26574265),Grandview-Woodland,0,2,31
230,23,Vancouver Native (5th Ave),1575 E 5th Ave,Completed,1986,BC Indigenous Housing Society,30,0,1,0,2,0,0,0,0,0,0,0,0,1,21,2,5,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=23,POINT (-123.07186116 49.26625345),Grandview-Woodland,0,2,29
231,29,Burlington Heights Co-op,1865 E 10th Ave,Completed,1994,Burlington Heights Co-op Housing Assoc,24,0,1,1,0,0,0,0,0,0,0,0,0,4,10,9,1,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=29,POINT (-123.06687208 49.26161645),Kensington-Cedar Cottage,0,1,24
232,32,Carolina Court,600 E 6th Ave,Completed,1970,BC Housing,22,0,28,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=32,POINT (-123.09008792 49.2649808),Mount Pleasant,0,0,50
233,35,Wallace Wilson House,1620 E 6th Ave,Completed,1965,Brightside Community Homes Foundation,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=35,POINT (-123.0713509 49.26471876),Grandview-Woodland,0,0,41
234,38,Charleston Terrace Co-op,960 W 6th Ave,Completed,1987,Charleston Terrace Co-op Housing Association,42,0,18,0,0,0,0,0,0,0,0,0,0,18,22,20,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=38,POINT (-123.12571992 49.26572477),Fairview,0,0,60
235,40,Phoenix,745 W 7th Ave,Completed,1982,MPA Society,0,0,14,0,0,0,0,1,0,0,0,0,0,4,0,0,0,9,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=40,POINT (-123.1208978 49.26530307),Fairview,0,1,13
236,45,Vancouver Native (7th Ave),1333 E 7th Ave,Completed,1985,BC Indigenous Housing Society,17,0,8,0,1,0,0,0,0,0,0,0,0,4,12,4,0,4,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=45,POINT (-123.07649546 49.26448248),Grandview-Woodland,0,1,24
237,46,Seven Maples,1987 W 7th Ave,Completed,1975,BC Housing,0,38,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,31,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=46,POINT (-123.14999063 49.26575732),Kitsilano,0,2,36
238,50,Lu'Ma Housing (8th Ave),1219 E 8th Ave,Completed,1984,Lu'Ma Native Housing Society,14,0,15,0,0,0,0,0,0,0,0,0,0,11,14,0,0,4,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=50,POINT (-123.07898388 49.26358712),Mount Pleasant,0,0,29
239,54,Heritage Co-op,717 W 8th Ave,Completed,1986,Heritage Co-op Housing Association,31,0,10,0,0,0,0,0,0,0,0,0,0,9,9,22,0,1,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=54,POINT (-123.12042184 49.26446677),Fairview,0,0,41
240,60,View Court Co-op,12 W 10th Ave,Completed,1981,View Court Co-op Housing Association,2,0,30,0,0,0,0,0,0,0,0,0,0,24,2,0,0,6,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=60,POINT (-123.10540528 49.26184174),Mount Pleasant,0,0,32
241,63,Blair Court,2060 W 10th Ave,Completed,1990,Vancouver Resource Society for the Physically Disabled,21,4,14,14,10,5,1,0,0,0,0,0,0,4,4,1,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=63,POINT (-123.15208112 49.26268769),Kitsilano,0,30,9
242,64,King's Daughter Manor,1400 E 11th Ave,Completed,1973,Brightside Community Homes Foundation,0,29,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,21,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=64,POINT (-123.07498181 49.26029268),Kensington-Cedar Cottage,0,1,28
243,69,Soroptimist Lions Manor,1444 E 13th Ave,Completed,1972,Brightside Community Homes Foundation,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=69,POINT (-123.0747595 49.25843782),Kensington-Cedar Cottage,0,0,25
244,70,Soroptimist Apartments,546 W 13th Ave,Completed,1960,Soroptimist Club of Vancouver,0,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=70,,Other,0,0,21
245,74,Domego Co-op,2950 Heather St,Completed,1986,Domego Co-op Housing Association,36,0,5,0,0,0,0,0,0,0,0,0,0,5,23,13,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=74,POINT (-123.11952103 49.25905197),Fairview,0,0,41
246,75,Robson Park Co-op (Phase III),234 E 15th Ave,Completed,1986,Robson Park Co-op Housing Association,14,0,9,2,0,0,0,0,0,0,0,0,0,7,8,6,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=75,POINT (-123.09989042 49.26616758),Mount Pleasant,0,2,21
247,78,Hemlock Court,1411 E 17th Ave,Completed,1984,Metro Vancouver Housing Corporation,21,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=78,POINT (-123.07540882 49.25571018),Kensington-Cedar Cottage,0,0,21
248,84,Menno Court,1750 E 41st Ave,Completed,1974,Mennonite Senior Citizens' Society of B.C.,0,170,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,128,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=84,POINT (-123.07016628 49.23144219),Victoria-Fraserview,0,0,170
249,87,Griffin's Walk Co-op,449 E 44th Ave,Completed,1986,Griffin's Walk Co-op Housing Association,24,0,8,5,0,0,0,0,0,0,0,0,0,3,13,11,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=87,POINT (-123.09528457 49.23042163),Sunset,0,5,27
250,88,Oakridge House,625 W 45th Ave,Completed,1985,Chishaun Housing Society,0,76,1,0,0,0,0,0,0,0,0,0,0,76,1,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=88,POINT (-123.11886021 49.23018016),Oakridge,0,0,77
251,89,Killarney Gardens Co-op,7100 Killarney St,Completed,1989,Killarney Gardens Co-op Housing Association,215,0,12,0,0,0,0,0,0,0,0,0,0,12,112,103,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=89,POINT (-123.04367102 49.21915358),Killarney,0,0,227
252,90,Champlain Place,3217 E 58th Ave,Completed,1973,BC Housing,100,0,0,0,0,0,4,0,0,0,0,0,0,37,32,19,8,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=90,POINT (-123.03649042 49.21763425),Killarney,0,4,96
253,103,Alexander House,176 Alexander St,Completed,1990,Affordable Housing Societies,0,81,0,4,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=103,POINT (-123.10060783 49.28378901),Downtown,0,4,77
254,110,Amicae Co-op.,1047 Barclay St,Completed,1985,Amicae Co-op Housing Association,42,0,14,7,7,3,0,0,0,0,0,0,0,7,14,18,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=110,POINT (-123.12576855 49.28281722),West End,0,17,39
255,112,Sunset Towers,1655 Barclay,Completed,1975,BC Housing,0,265,0,6,0,0,0,14,0,0,0,0,0,68,0,0,0,177,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=112,POINT (-123.13484649 49.28866855),West End,0,20,245
256,114,Kanata Co-op,7155 Blake St,Completed,1975,Kanata Co-op Housing Association,142,0,8,0,0,0,0,0,0,0,0,0,0,8,52,70,20,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=114,POINT (-123.03056313 49.21811899),Killarney,0,0,150
257,116,Wilp-Bilah,1545 E Broadway,Completed,1987,BC Indigenous Housing Society,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=116,POINT (-123.07252526 49.26263702),Grandview-Woodland,0,0,33
258,123,Twin Arms,1030 Burnaby St,Completed,1972,Society for Christian Care of the Elderly,0,216,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,187,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=123,POINT (-123.13146057 49.27877594),West End,0,0,216
259,130,Chinatown Lions Manor I,830 Campbell Ave,Completed,1978,Vancouver Chinatown Housing Society,0,68,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,56,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=130,POINT (-123.08442743 49.27694361),Strathcona,0,3,65
260,139,Comox Street Development,1528 Comox St,Completed,1977,BC Housing,24,0,5,0,0,0,0,0,0,0,0,0,0,5,20,4,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=139,POINT (-123.13615031 49.28597748),West End,0,0,29
261,142,James McCready Residence,129 E Cordova St,Completed,1987,Salvation Army,0,0,44,0,0,0,0,0,0,0,0,0,0,5,0,0,0,39,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=142,POINT (-123.10098812 49.28256711),Downtown,0,0,44
262,143,Golden Age Court,145 E Cordova St,Completed,1985,Harry Lin Chin Foundation,0,71,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,53,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=143,POINT (-123.10045916 49.28255723),Downtown,0,0,71
263,146,Oppenheimer Lodge,450 E Cordova St,Completed,1974,City of Vancouver,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=146,POINT (-123.09391899 49.28191513),Strathcona,0,0,147
264,150,Melton Court Co-op,2310 Cornwall Ave,Completed,1982,Melton Court Co-op Housing Association,5,0,16,0,0,0,0,0,0,0,0,0,0,6,5,0,0,10,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=150,POINT (-123.15780793 49.2723574),Kitsilano,0,0,21
265,163,Euclid Square,3520 Euclid Ave,Completed,1979,Metro Vancouver Housing Corporation,29,0,4,4,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=163,POINT (-123.02988574 49.2344612),Renfrew-Collingwood,0,4,29
266,165,Franklin House,1721 Franklin St,Completed,1982,BC Indigenous Housing Society,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=165,POINT (-123.06979076 49.28242758),Grandview-Woodland,0,2,30
267,171,Vancouver Native (Georgia St),1856 E Georgia St,Completed,1987,BC Indigenous Housing Society,24,2,1,1,0,0,0,0,0,0,0,0,0,2,12,6,6,0,0,https://app.vancouver.ca/NonMarketHousing_NET/ProjectDetails.aspx?IndexNum=171,POINT (-123.0664843 49.27815551),Grandview-Woodland,0,1,26
